User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3,Purchase
1003216,P2264,F,26-35,4,C,2,0,14,12.0,17.0,9000
1003136,P4724,M,46-50,20,C,0,1,4,,8.0,4171
1003318,P3722,F,0-17,16,C,1,0,15,11.0,,9148
1002782,P6355,M,36-45,12,A,0,0,20,11.0,,9762
1009182,P3550,M,26-35,5,C,3,0,9,14.0,4.0,6997
1007657,P6319,M,18-25,13,B,2,1,7,17.0,,6859
1004920,P7686,F,46-50,14,A,2,0,7,11.0,,4094
1006324,P2673,M,26-35,13,B,0,1,20,4.0,8.0,9346
1006327,P5587,F,18-25,3,B,1,0,9,10.0,,6126
1008417,P6353,M,46-50,17,A,3,0,10,4.0,12.0,9649
1000776,P7857,F,36-45,0,A,2,0,20,11.0,2.0,11061
1005208,P2666,F,51-55,11,A,3,0,13,7.0,,7605
1000687,P5511,F,36-45,8,B,3,1,6,,14.0,3855
1000529,P7172,M,36-45,9,A,3,1,4,2.0,,2981
1005067,P2384,F,46-50,20,A,4+,1,17,1.0,,10860
1008080,P5403,F,0-17,17,B,3,0,14,8.0,,9727
1005518,P4954,M,36-45,16,C,3,0,3,,,3703
1002153,P7305,M,36-45,18,C,1,0,1,14.0,,3484
1009486,P9252,F,0-17,3,A,1,0,18,,,9436
1006094,P8238,M,26-35,15,C,4+,0,2,6.0,,6175
1006974,P7981,M,18-25,6,B,4+,1,8,15.0,,5938
1009718,P7026,M,36-45,8,B,3,1,16,,,8003
1004774,P7609,F,26-35,7,B,2,1,4,4.0,,2632
1007692,P9664,M,55+,6,B,2,0,19,,,9167
1003103,P1958,F,18-25,9,A,0,0,20,,,12057
1002440,P9724,M,36-45,7,B,2,0,10,,,7336
1004135,P1493,M,18-25,16,B,2,0,17,4.0,,9645
1007124,P8042,F,36-45,11,B,1,1,17,16.0,,5950
1005201,P1081,M,36-45,13,C,0,0,7,,,4857
1000844,P7999,M,36-45,11,B,0,1,9,13.0,,6973
1000446,P3970,M,46-50,1,B,1,1,7,1.0,,5583
1003915,P1011,M,46-50,11,B,2,0,3,13.0,,4572
1003109,P8824,F,0-17,13,C,2,1,12,15.0,,5963
1001234,P1761,F,26-35,6,B,0,1,4,7.0,6.0,4172
1006587,P4185,F,36-45,12,C,2,0,17,,,8349
1000226,P1025,F,26-35,20,C,0,1,3,,,4402
1004143,P2806,F,18-25,3,B,2,0,11,9.0,,5659
1007185,P7651,F,26-35,0,B,3,1,8,,,6485
1005558,P6664,F,26-35,16,A,1,0,2,6.0,12.0,4165
1000186,P6154,M,26-35,2,C,4+,0,14,2.0,,7848
1002535,P6824,F,46-50,16,A,3,0,4,,,6216
1001932,P4659,F,26-35,7,B,2,1,16,,,8373
1009040,P2525,F,0-17,2,A,4+,0,14,,,6022
1002032,P1760,M,0-17,9,B,3,0,7,12.0,16.0,6907
1001252,P1594,F,46-50,1,B,1,0,10,6.0,,6363
1005509,P8192,F,55+,3,C,4+,0,12,,,6598
1005074,P2055,F,36-45,13,B,4+,1,8,8.0,,5208
1001881,P4083,M,26-35,10,C,1,1,11,17.0,,7913
1000269,P4675,F,51-55,13,B,3,1,20,11.0,,11756
1001630,P6957,M,36-45,12,A,4+,1,13,1.0,,7300
1004405,P6255,M,46-50,3,A,1,1,12,7.0,,7958
1006139,P5228,M,36-45,1,B,3,1,7,8.0,,5461
1001574,P5181,M,26-35,1,A,2,1,12,3.0,,6165
1001695,P2830,F,26-35,10,B,0,0,10,16.0,1.0,6605
1003258,P4395,M,18-25,4,A,2,0,7,8.0,5.0,4684
1003262,P2203,M,18-25,8,B,2,1,19,6.0,,11868
1001445,P3810,F,36-45,19,B,0,1,7,,,5161
1006263,P4092,M,51-55,20,B,2,1,18,12.0,,12511
1008411,P4044,M,36-45,16,A,2,0,12,6.0,,8218
1000052,P7071,M,26-35,11,A,1,1,4,,,2465
1009949,P8272,M,18-25,17,B,1,1,1,7.0,,1112
1005570,P5673,M,0-17,2,A,3,0,5,9.0,,4170
1007579,P4514,M,26-35,4,B,4+,0,10,,,8140
1001666,P7192,F,26-35,20,B,3,0,7,,,7477
1006901,P1144,F,36-45,19,A,1,1,20,,5.0,11340
1002785,P8507,F,0-17,13,B,1,1,7,,,4696
1000719,P5857,F,55+,15,B,0,1,13,,,7599
1008597,P2377,M,26-35,18,A,0,0,14,15.0,12.0,9229
1006855,P4146,M,46-50,8,B,1,1,5,14.0,12.0,6085
1002294,P6024,M,26-35,16,A,2,0,2,11.0,,4743
1008263,P1793,F,18-25,6,B,3,0,14,11.0,,9122
1009421,P6756,F,46-50,9,C,1,0,8,13.0,,6512
1009759,P5414,M,36-45,3,A,1,1,20,13.0,,11607
1004482,P2110,M,26-35,9,B,0,0,2,,15.0,927
1000698,P6672,F,26-35,2,B,3,0,8,7.0,17.0,4249
1007243,P5053,F,18-25,8,A,3,0,20,13.0,,9154
1009018,P4937,F,36-45,12,B,4+,0,5,11.0,8.0,3280
1005918,P4963,F,51-55,0,B,1,1,12,6.0,,6807
1000348,P5942,M,18-25,14,B,4+,0,7,8.0,3.0,4203
1005374,P6897,F,18-25,14,B,0,1,13,,11.0,6907
1007869,P9974,F,51-55,10,C,4+,1,15,10.0,9.0,8482
1000307,P2116,M,18-25,9,C,2,0,10,1.0,,4916
1003416,P2750,M,36-45,6,B,1,1,4,12.0,,3677
1004820,P5027,M,26-35,0,C,1,0,16,7.0,,9467
1003558,P6745,F,36-45,6,A,3,1,7,8.0,,3689
1004478,P6064,F,26-35,4,B,4+,0,13,7.0,,8396
1006531,P6938,F,18-25,15,A,3,1,4,14.0,,3533
1004620,P4397,F,0-17,7,A,4+,1,12,4.0,,7546
1002985,P9265,M,36-45,1,B,4+,0,20,,,9033
1008112,P2359,M,36-45,7,B,0,0,2,11.0,,4064
1008467,P5853,F,36-45,13,B,4+,0,5,11.0,,4416
1002547,P2941,F,36-45,3,B,3,0,8,1.0,,5939
1000336,P4148,F,18-25,14,B,4+,1,4,2.0,,3786
1002979,P8933,M,0-17,6,B,4+,1,2,,15.0,4127
1003968,P2285,F,46-50,19,A,1,0,6,,9.0,6556
1000910,P7474,M,26-35,7,B,1,0,3,5.0,,4064
1001996,P1770,F,26-35,10,A,1,0,14,2.0,,7625
1003129,P2843,M,18-25,1,B,2,0,10,4.0,18.0,6080
1005447,P1073,M,0-17,8,A,1,0,11,7.0,4.0,5663
1006129,P2660,F,26-35,5,A,2,1,5,,4.0,4544
1005850,P5349,M,46-50,0,B,2,1,16,,1.0,9448
1004204,P8102,M,51-55,2,B,3,0,9,,5.0,7900
1007446,P9000,F,51-55,9,B,1,0,16,,,10510
1008519,P4818,M,51-55,4,A,4+,0,9,,,4967
1009991,P1331,F,51-55,11,B,0,1,17,3.0,,9715
1000314,P2421,M,26-35,0,C,4+,1,12,16.0,,6940
1001134,P8512,M,18-25,8,C,1,1,15,1.0,,10242
1004876,P7890,M,46-50,20,B,4+,0,10,,,6649
1008102,P5931,M,18-25,12,A,1,1,4,,6.0,5674
1009712,P7025,F,18-25,18,B,1,0,17,,3.0,8696
1008347,P5408,F,18-25,6,A,4+,0,18,7.0,,9433
1005592,P6113,F,26-35,15,A,2,1,18,,,9039
1001724,P9419,M,26-35,7,A,3,0,10,13.0,,4362
1003343,P3881,M,18-25,18,C,3,0,11,16.0,12.0,6695
1000886,P3865,F,26-35,6,B,3,0,1,14.0,,2451
1000721,P3575,F,46-50,3,B,3,0,10,9.0,,7891
1007678,P7185,F,26-35,9,B,0,0,3,8.0,,2435
1009104,P9656,F,46-50,0,A,1,0,6,,,3673
1003357,P6741,M,18-25,16,B,0,0,17,13.0,15.0,8332
1000870,P1277,F,18-25,20,B,3,1,12,14.0,,9386
1006751,P1065,M,26-35,12,B,3,0,11,11.0,,6867
1000497,P5262,F,26-35,18,C,4+,1,17,3.0,8.0,9474
1001756,P6704,M,36-45,12,A,3,0,3,4.0,,3803
1001117,P9594,F,46-50,8,C,1,1,9,3.0,4.0,3739
1002828,P8989,F,36-45,4,B,3,0,18,13.0,9.0,7680
1001647,P7255,M,51-55,0,B,3,1,6,16.0,13.0,3558
1006992,P8441,M,26-35,1,B,0,1,3,,,4299
1006771,P5692,F,18-25,10,C,1,0,6,10.0,8.0,2001
1000142,P5419,M,26-35,3,A,2,1,11,8.0,11.0,7530
1002761,P8960,F,18-25,8,B,4+,1,11,7.0,14.0,7292
1003435,P7078,M,18-25,4,B,2,0,7,,,3162
1006622,P2437,F,18-25,4,A,0,1,13,6.0,,7060
1007069,P9620,F,26-35,7,A,3,1,13,15.0,12.0,9017
1004512,P8032,F,18-25,1,C,4+,0,7,9.0,16.0,3575
1001848,P6731,F,0-17,6,A,1,0,14,10.0,,7298
1002696,P4378,F,36-45,16,A,4+,1,2,8.0,14.0,7073
1001717,P9584,F,36-45,10,C,0,0,3,7.0,,4191
1003072,P7347,F,36-45,14,B,3,1,4,5.0,,4130
1009259,P7401,F,36-45,2,A,0,1,8,16.0,3.0,4748
1002786,P7629,M,18-25,12,B,1,0,1,15.0,,3868
1003791,P5541,M,18-25,17,B,2,0,9,,,7742
1009480,P8876,M,18-25,19,C,3,1,17,,,7653
1003871,P9533,F,46-50,19,B,3,0,18,,18.0,7659
1001806,P9324,F,36-45,2,C,0,0,7,15.0,,3722
1001504,P1264,F,18-25,1,A,0,1,3,,,3075
1003308,P2434,M,26-35,4,B,0,1,16,12.0,,9031
1007117,P6327,M,55+,19,A,3,1,8,1.0,,4596
1005048,P6097,M,36-45,4,A,0,0,5,,,4294
1008263,P2660,M,46-50,12,B,4+,0,17,13.0,18.0,9734
1001690,P6692,M,18-25,7,A,4+,1,19,1.0,,9300
1009536,P3354,F,18-25,15,B,4+,1,18,1.0,,9459
1003303,P9457,M,46-50,17,C,3,0,5,,,4448
1003113,P7461,F,36-45,15,B,0,1,7,14.0,9.0,6257
1009074,P8044,F,36-45,0,A,1,0,18,17.0,,9208
1007850,P6497,F,26-35,7,B,0,0,13,13.0,,6249
1006416,P5549,M,26-35,20,C,3,0,11,12.0,1.0,9046
1001504,P7334,M,36-45,1,B,4+,0,5,,6.0,2719
1008924,P7010,F,18-25,4,B,3,1,15,,15.0,6185
1009940,P5926,M,26-35,14,A,0,0,7,,5.0,5646
1003924,P7065,M,46-50,13,A,3,0,5,,,4780
1008615,P3179,F,26-35,2,B,1,1,7,13.0,,5007
1009783,P5967,F,26-35,6,A,3,1,17,1.0,,7742
1004485,P1634,F,36-45,3,C,2,0,9,,9.0,6852
1008100,P4631,F,55+,10,B,3,1,6,2.0,3.0,7058
1008684,P5677,F,26-35,11,B,0,1,9,1.0,,6234
1000191,P3218,M,26-35,14,C,2,1,17,10.0,,10319
1008690,P2389,F,46-50,5,C,4+,1,2,1.0,,562
1004917,P5276,M,46-50,0,B,0,0,20,14.0,9.0,9778
1005831,P2249,M,36-45,17,C,1,0,13,8.0,,7685
1009448,P8640,F,26-35,13,C,3,1,17,1.0,9.0,8550
1004322,P6712,F,26-35,6,C,3,1,20,14.0,11.0,9571
1006999,P2245,M,36-45,9,C,0,0,6,10.0,,4571
1009008,P9245,F,46-50,8,B,3,0,19,8.0,,8334
1007282,P1442,M,51-55,1,B,3,1,6,,17.0,4175
1009665,P7976,F,18-25,7,A,4+,0,2,4.0,,1970
1009278,P5675,F,26-35,0,A,3,0,13,12.0,,8146
1001874,P8953,M,26-35,19,A,3,0,20,,,11836
1009062,P5377,M,55+,1,A,4+,0,10,,,6758
1004763,P8058,F,36-45,6,B,3,0,9,8.0,,7132
1008464,P1822,F,26-35,15,A,4+,0,13,17.0,,7108
1009221,P3939,F,0-17,3,C,1,0,7,16.0,,5304
1001051,P8096,M,26-35,20,C,3,1,18,15.0,13.0,11984
1009765,P6765,F,18-25,16,A,0,1,14,9.0,,7485
1007538,P2031,F,46-50,3,A,2,1,4,8.0,4.0,1345
1007411,P1562,F,36-45,2,C,1,1,8,14.0,,4491
1006320,P1340,F,26-35,8,C,3,1,12,,,8428
1002105,P5567,M,26-35,14,C,0,0,8,,,5196
1000307,P8862,M,51-55,19,C,2,0,16,4.0,9.0,9282
1007737,P3296,M,18-25,2,C,4+,0,1,4.0,,1884
1003359,P1234,F,18-25,11,B,3,0,10,,4.0,6432
1003176,P6202,F,51-55,14,A,4+,0,7,,,4382
1001251,P2291,F,46-50,19,C,1,1,14,,,6960
1005366,P5727,M,46-50,7,A,2,0,17,8.0,,8991
1001517,P9720,M,18-25,11,C,2,0,19,10.0,3.0,10236
1006226,P3939,M,18-25,20,B,4+,1,5,2.0,,6840
1005305,P6435,M,0-17,12,C,4+,0,19,9.0,,10700
1009570,P7981,F,18-25,14,A,1,1,3,16.0,9.0,2634
1005869,P6392,M,36-45,10,B,0,0,1,,,2422
1008039,P8972,M,18-25,16,B,3,0,8,,,7316
1004891,P2233,F,36-45,20,C,0,1,9,,,6291
1004992,P3800,M,18-25,11,A,2,1,5,,,3648
1001961,P3775,F,26-35,19,C,3,0,1,13.0,18.0,3639
1002863,P7044,F,55+,17,C,1,1,17,8.0,,8872
1006603,P4487,F,18-25,15,B,0,1,14,5.0,,9074
1004567,P8383,F,26-35,2,C,0,0,17,17.0,,9356
1006513,P4850,F,26-35,8,B,3,1,9,7.0,,4703
1004005,P5997,M,18-25,6,A,1,1,3,14.0,,6002
1009114,P1890,M,26-35,18,A,1,0,3,15.0,,4432
1000183,P6920,F,26-35,4,C,0,1,13,,,4243
1007755,P2188,M,36-45,18,B,0,1,20,,5.0,11837
1003358,P6644,F,46-50,9,A,4+,0,5,13.0,14.0,1422
1006615,P1740,M,26-35,19,B,3,1,6,11.0,,7088
1009590,P2369,M,0-17,11,B,1,1,14,,14.0,8628
1006797,P3000,M,36-45,7,A,2,0,6,,11.0,4945
1008728,P2471,M,0-17,2,B,3,1,17,6.0,,9118
1007678,P2536,M,36-45,18,A,4+,0,9,6.0,,7582
1005698,P1318,M,36-45,10,A,3,0,4,,,3822
1001273,P6153,M,18-25,7,B,0,1,15,6.0,,8606
1006653,P2894,F,46-50,12,B,3,0,18,,,9960
1001096,P8991,F,51-55,9,A,3,1,15,11.0,,4981
1009497,P9592,F,46-50,17,B,3,0,18,16.0,,10831
1009107,P6935,M,26-35,11,A,2,0,7,7.0,,6574
1008002,P1723,M,36-45,6,A,4+,1,15,6.0,,9101
1004247,P3329,F,51-55,10,A,3,1,5,11.0,9.0,4956
1009220,P3770,F,26-35,9,A,3,1,11,,6.0,8754
1005314,P8545,M,46-50,2,A,2,1,14,1.0,18.0,7865
1003354,P5846,F,0-17,6,C,1,0,8,,9.0,5446
1000270,P1267,F,0-17,3,B,3,1,4,13.0,,2895
1001186,P1569,F,36-45,7,A,3,0,10,8.0,,4022
1006305,P2973,F,36-45,7,A,1,0,7,,,5668
1002398,P9737,M,46-50,5,A,3,0,1,,4.0,2245
1006995,P3822,F,51-55,12,C,3,1,20,8.0,11.0,8308
1007299,P5460,F,18-25,11,B,3,0,12,12.0,,7268
1004182,P1270,F,18-25,2,A,4+,0,13,,7.0,7094
1009903,P8641,F,51-55,5,B,0,0,16,9.0,,8322
1002230,P9930,M,18-25,18,B,4+,0,14,10.0,,9041
1006511,P7680,F,36-45,10,A,1,1,13,1.0,,5825
1000128,P2257,F,26-35,3,B,4+,0,5,,,5269
1009461,P9250,F,18-25,14,B,4+,0,14,4.0,,8858
1003672,P6370,F,18-25,1,A,2,0,13,,1.0,8649
1009793,P5858,F,26-35,14,B,1,0,14,8.0,2.0,7672
1004765,P9581,M,46-50,16,B,1,0,12,,,8474
1003970,P9910,F,36-45,1,B,1,0,20,,,7716
1007545,P7999,F,36-45,6,A,4+,1,15,,,7258
1005552,P1120,M,26-35,15,B,1,0,19,11.0,,9051
1000627,P7908,F,18-25,4,B,2,1,11,12.0,,6850
1006589,P3303,M,18-25,15,B,3,1,15,9.0,9.0,7773
1002044,P5861,F,26-35,18,B,4+,0,12,6.0,,7253
1002341,P3911,M,0-17,1,A,3,0,19,,,9853
1005884,P9991,M,18-25,14,B,3,1,16,6.0,4.0,8949
1008185,P8236,F,26-35,3,B,4+,0,4,6.0,11.0,2099
1000249,P6565,M,26-35,1,B,4+,0,18,3.0,,11433
1002925,P7531,F,0-17,9,C,1,0,9,,,6176
1005043,P2109,M,36-45,4,C,2,1,16,,,10824
1000974,P7929,M,26-35,17,A,4+,1,7,2.0,,4780
1009517,P2250,F,0-17,3,C,3,0,19,4.0,17.0,9227
1007192,P9177,M,51-55,0,B,4+,0,11,9.0,,6702
1009175,P2649,F,18-25,17,B,2,0,17,7.0,4.0,11557
1009080,P8351,M,46-50,19,C,0,0,5,3.0,,7316
1002672,P6911,M,0-17,5,B,3,0,12,13.0,,6777
1007279,P3956,F,51-55,19,B,0,1,19,14.0,4.0,9763
1007531,P6828,F,0-17,19,C,0,0,2,,2.0,3832
1009518,P5994,M,36-45,13,A,2,0,1,1.0,18.0,4818
1008662,P7436,F,26-35,9,A,4+,0,4,12.0,,4201
1001987,P9676,F,36-45,17,B,0,0,11,1.0,10.0,7700
1000090,P8614,M,26-35,8,C,1,1,18,,14.0,11307
1008721,P9994,M,0-17,11,C,4+,0,16,7.0,,10494
1004059,P2715,F,36-45,9,A,3,0,10,,11.0,7720
1002773,P9150,M,0-17,20,C,4+,0,12,4.0,,9046
1009878,P4483,F,51-55,18,A,2,0,2,7.0,12.0,5503
1008383,P8675,F,0-17,5,C,2,1,1,,17.0,1242
1007409,P2757,F,26-35,13,B,3,0,10,1.0,,9479
1004440,P2809,F,36-45,7,A,3,0,10,6.0,8.0,7692
1007347,P6539,F,26-35,13,A,3,0,10,5.0,,6588
1001008,P7048,F,18-25,10,A,2,1,2,11.0,,4732
1003783,P2151,M,36-45,15,A,4+,1,20,17.0,13.0,10783
1006646,P6492,F,46-50,19,C,0,1,3,3.0,15.0,4910
1004298,P7711,M,51-55,5,A,0,0,1,12.0,18.0,3710
1004668,P7302,F,26-35,14,C,1,1,18,10.0,,11075
1004287,P5747,M,26-35,14,B,2,0,11,7.0,,6988
1002052,P9402,M,26-35,13,B,3,0,12,15.0,,8940
1006009,P5681,M,18-25,20,A,4+,1,1,1.0,,3370
1001716,P3507,F,36-45,11,C,2,0,6,13.0,12.0,5937
1000310,P3963,M,26-35,1,B,1,0,16,,,8739
1004538,P4428,M,26-35,7,C,0,0,20,12.0,14.0,8531
1001260,P8494,F,26-35,18,C,4+,0,3,4.0,10.0,3396
1003932,P4955,M,36-45,13,A,0,0,17,,,10898
1000584,P4705,M,51-55,4,A,4+,1,16,5.0,,8576
1007616,P5038,F,36-45,8,C,3,0,11,,,8336
1008551,P1713,M,26-35,12,C,4+,1,16,7.0,,7964
1002866,P8260,M,36-45,8,B,3,1,12,,1.0,8415
1005898,P8011,F,36-45,13,B,2,0,1,12.0,,3123
1002011,P9879,M,0-17,4,B,0,0,11,10.0,,6644
1006251,P9521,M,18-25,1,A,4+,1,6,,,3346
1004939,P2746,M,0-17,6,A,4+,1,19,,,10512
1004006,P2207,M,26-35,15,B,1,0,12,9.0,2.0,6789
1001625,P1784,F,46-50,10,A,0,0,2,,,2637
1000890,P3696,F,26-35,10,B,2,1,10,11.0,,6431
1006078,P8073,F,26-35,11,C,3,0,19,4.0,9.0,9821
1007036,P6036,F,51-55,12,C,2,1,15,1.0,7.0,9953
1008923,P8127,M,46-50,7,C,1,0,8,12.0,,2812
1003961,P4718,F,36-45,15,C,2,1,11,4.0,,7086
1002504,P6775,F,18-25,20,B,3,0,16,,,9165
1008806,P8910,M,18-25,0,C,0,1,13,,,7490
1003806,P3693,M,0-17,12,C,1,1,13,14.0,,7567
1006100,P1625,M,18-25,10,C,4+,0,5,,,6129
1001719,P4708,F,18-25,3,B,4+,1,12,8.0,,6671
1006686,P7859,M,26-35,3,A,0,0,10,15.0,15.0,6640
1001587,P9953,M,0-17,14,A,2,0,19,12.0,8.0,11811
1007000,P8692,M,18-25,2,A,4+,1,17,,8.0,9282
1009803,P7398,F,18-25,18,C,1,0,1,9.0,18.0,1957
1000896,P8252,F,36-45,20,B,3,0,15,11.0,,8688
1005558,P2555,F,36-45,1,C,2,0,16,8.0,,8311
1008469,P9867,F,26-35,5,B,3,0,20,4.0,,8324
1004647,P5187,F,18-25,7,B,2,1,10,,,5566
1009828,P8767,F,26-35,16,A,1,0,10,,,6878
1002432,P1036,F,18-25,4,A,3,0,17,,17.0,11455
1003904,P2787,M,18-25,1,B,1,0,17,14.0,,9605
1006837,P7283,M,51-55,11,B,3,0,2,,,3949
1001449,P9060,M,55+,4,A,2,0,9,3.0,13.0,8169
1004500,P9065,F,36-45,9,C,1,1,4,3.0,,4845
1005454,P4880,F,51-55,8,B,2,0,7,,7.0,6155
1009424,P6932,M,36-45,19,C,2,0,5,12.0,,4952
1004117,P9328,M,0-17,7,A,3,1,19,,,8801
1008869,P7333,F,55+,0,B,3,0,4,14.0,2.0,3914
1002028,P6759,F,18-25,5,A,1,0,18,11.0,14.0,11687
1006845,P7485,F,36-45,10,C,4+,1,3,14.0,,5616
1003758,P6067,F,18-25,2,B,0,0,4,3.0,17.0,4509
1005904,P1661,F,26-35,14,B,3,0,14,2.0,8.0,7616
1004624,P8973,F,36-45,10,C,2,0,14,9.0,15.0,6339
1008848,P7386,F,26-35,4,A,0,0,17,8.0,6.0,8053
1000165,P8887,F,18-25,15,A,1,0,9,5.0,,6761
1004591,P1414,M,26-35,20,C,0,1,19,9.0,,10535
1000589,P7850,F,26-35,6,B,0,0,3,5.0,,4762
1004524,P9534,F,55+,5,A,4+,1,15,13.0,,6513
1002821,P3729,F,46-50,8,B,4+,1,1,11.0,,2725
1006509,P4897,M,26-35,6,A,0,1,19,11.0,,9340
1007693,P3169,M,18-25,2,A,4+,0,4,12.0,,5210
1009454,P2878,F,46-50,10,B,4+,0,14,13.0,,8851
1000071,P7454,M,18-25,11,C,0,0,18,,,9163
1003580,P5570,M,18-25,20,B,3,1,12,4.0,10.0,9325
1007962,P2515,M,26-35,10,B,4+,0,6,7.0,,3353
1000268,P1574,F,51-55,1,C,0,1,10,5.0,13.0,3916
1009968,P3867,F,18-25,0,A,3,1,4,7.0,8.0,2538
1002462,P4544,F,18-25,1,B,4+,1,16,8.0,,6081
1009460,P5477,F,26-35,13,C,0,0,1,14.0,,3045
1001015,P1071,F,18-25,12,A,4+,1,3,,8.0,3823
1009275,P3980,F,26-35,4,B,3,0,7,6.0,,4553
1007984,P6492,F,26-35,1,C,0,1,3,5.0,,3907
1000406,P5759,M,26-35,18,C,3,0,15,,,8512
1007384,P9084,F,18-25,16,A,2,1,6,16.0,,3803
1006049,P1039,F,18-25,10,A,1,1,16,2.0,,8043
1006169,P6373,F,46-50,15,A,2,0,17,15.0,,8236
1007982,P8565,F,51-55,19,B,4+,0,2,,,3206
1000985,P2900,F,18-25,17,B,3,0,10,,,7735
1004485,P3217,F,18-25,19,B,0,0,11,17.0,,5432
1008901,P5796,F,0-17,7,C,3,1,6,,17.0,4412
1002618,P5606,F,36-45,1,A,4+,0,18,14.0,,10409
1006289,P2283,M,36-45,16,C,0,0,15,13.0,,10546
1009603,P9775,M,26-35,10,A,2,1,16,,,8482
1006928,P9650,F,36-45,13,A,3,0,13,8.0,,10636
1005368,P1815,F,36-45,15,B,1,1,16,7.0,,8038
1004621,P3511,M,51-55,14,A,4+,0,2,,,3666
1009677,P1246,F,0-17,14,B,4+,0,20,,5.0,9436
1007566,P5825,F,18-25,2,C,3,0,12,,,7440
1004670,P7516,M,0-17,6,A,2,0,14,3.0,17.0,11621
1007658,P1416,F,46-50,11,B,2,0,8,7.0,,8072
1001003,P7702,F,46-50,2,A,1,0,6,10.0,,5536
1007504,P4717,F,26-35,18,A,1,0,14,7.0,,7951
1002466,P1107,M,18-25,9,B,3,0,15,11.0,10.0,8638
1001939,P5513,M,18-25,7,C,0,1,20,3.0,,12059
1001635,P2421,F,18-25,15,B,2,0,3,9.0,,4999
1009890,P8283,M,26-35,15,B,0,1,7,,,6100
1008095,P1255,M,18-25,11,C,0,1,16,,,9530
1006265,P8248,M,0-17,4,C,3,1,2,,,4607
1001895,P3962,F,36-45,19,A,1,1,17,8.0,11.0,11504
1006524,P3282,M,18-25,5,B,0,1,11,15.0,,5199
1001073,P9744,M,26-35,5,B,3,0,3,14.0,,4072
1005184,P9372,M,18-25,7,B,1,0,8,5.0,,6614
1002402,P2477,F,46-50,16,B,0,0,19,17.0,15.0,9921
1004895,P9762,M,26-35,11,A,0,1,18,11.0,,11695
1007331,P5952,M,51-55,13,B,1,1,7,15.0,,5534
1009343,P6880,F,26-35,1,B,1,0,16,13.0,,10028
1001956,P6592,M,51-55,18,B,4+,0,14,4.0,,8538
1007023,P8091,M,51-55,5,C,4+,1,8,,,6111
1003907,P1591,M,26-35,17,C,3,0,13,,,8805
1000807,P7277,F,51-55,3,B,3,0,3,11.0,,5375
1008378,P3260,F,26-35,4,B,2,0,2,5.0,,3929
1004827,P1347,M,26-35,5,B,4+,1,13,14.0,,7251
1004524,P9357,M,0-17,14,B,1,0,3,,,4013
1009499,P6032,M,36-45,5,C,4+,0,1,3.0,8.0,2669
1002284,P5443,M,36-45,7,B,3,0,2,6.0,,3542
1005313,P9774,M,36-45,8,A,3,0,10,8.0,,5647
1000757,P7869,M,18-25,20,B,3,0,11,,,7802
1004887,P6696,F,26-35,5,B,1,0,3,,3.0,5142
1003854,P4038,M,18-25,1,B,0,0,8,,,7148
1003558,P3845,M,36-45,15,B,3,0,15,4.0,,7322
1009772,P8864,M,18-25,19,A,4+,0,5,,18.0,3372
1000961,P7609,F,51-55,0,A,0,0,8,5.0,15.0,4488
1003847,P2265,M,18-25,15,A,4+,1,18,8.0,4.0,8265
1006726,P3274,F,18-25,0,B,3,0,18,13.0,,7684
1003575,P3470,M,46-50,0,A,1,0,12,17.0,12.0,7521
1009067,P3577,M,26-35,6,C,0,1,4,4.0,17.0,4215
1002418,P4660,M,0-17,15,A,0,0,8,,,4335
1004198,P2068,M,26-35,16,C,3,0,2,8.0,,5464
1001001,P6591,M,18-25,15,A,3,0,20,10.0,,10694
1005244,P6974,M,55+,15,A,3,1,3,13.0,,3778
1007119,P5829,F,36-45,5,B,2,1,8,,,6720
1004066,P2950,M,18-25,17,A,1,0,12,,,8613
1002845,P9283,M,26-35,2,C,1,1,2,10.0,6.0,3169
1009673,P4093,M,0-17,7,A,3,0,17,,,8926
1008849,P6311,F,46-50,3,B,2,1,14,9.0,6.0,8464
1005316,P2387,M,51-55,3,C,3,0,14,,13.0,7561
1000422,P5274,F,46-50,16,B,3,1,6,17.0,15.0,5086
1006715,P3285,M,26-35,4,A,1,0,8,10.0,7.0,4328
1004266,P4206,M,26-35,13,A,2,0,10,6.0,,8451
1007549,P3924,F,0-17,14,B,1,0,18,,2.0,11903
1006316,P8045,F,36-45,11,A,3,1,1,11.0,,3314
1002710,P9471,M,26-35,12,B,4+,1,7,16.0,,5237
1008644,P2618,F,26-35,17,C,0,0,7,,6.0,6943
1008069,P9562,F,51-55,13,C,3,1,13,,,8686
1001657,P6896,M,18-25,18,A,2,1,16,7.0,,9247
1002541,P8843,M,0-17,6,A,4+,1,12,11.0,,8841
1006763,P8063,M,0-17,5,A,2,0,19,,,9691
1003075,P9495,F,18-25,4,B,3,0,6,7.0,,3097
1003164,P2348,M,0-17,3,B,3,0,7,,,5201
1002053,P6556,M,26-35,17,C,0,0,17,,,11421
1008479,P6289,F,26-35,13,B,2,1,19,5.0,,10503
1005737,P3422,F,18-25,15,A,4+,1,5,2.0,,3493
1003217,P4628,M,36-45,19,B,0,1,3,,,4156
1001447,P3428,F,18-25,13,A,2,0,18,12.0,,11416
1006009,P4033,F,36-45,4,A,3,1,17,13.0,,9369
